inventory_id,store_id,product_id,record_date,stock_qty,reorder_level,stock_status,supplier_lead_days
INV011274,STR009,PRD0041,2023-04-02,115,24,In Stock,9
INV011275,STR015,PRD0054,2023-01-27,51,12,In Stock,16
INV011276,STR045,PRD0017,2023-06-03,113,27,In Stock,12
INV011277,STR016,PRD0046,2023-12-28,77,37,In Stock,25
INV011278,STR020,PRD0027,2023-06-10,79,7,In Stock,17
INV011279,STR028,PRD0020,2023-01-14,39,40,Low Stock,29
INV011280,STR028,PRD0006,2023-08-11,61,29,In Stock,28
INV011281,STR020,PRD0051,2023-04-19,197,30,In Stock,25
INV011282,STR024,PRD0020,2023-12-09,105,40,In Stock,20
INV011283,STR024,PRD0042,2023-05-26,10,49,Low Stock,14
INV011284,STR030,PRD0039,2023-10-10,153,5,In Stock,27
INV011285,STR038,PRD0048,2023-11-04,95,20,In Stock,13
INV011286,STR007,PRD0044,2023-12-03,184,24,In Stock,29
INV011287,STR005,PRD0001,2023-07-22,183,17,In Stock,22
INV011288,STR045,PRD0042,2023-11-29,136,49,In Stock,13
INV011289,STR022,PRD0050,2023-08-13,58,34,In Stock,3
INV011290,STR023,PRD0039,2023-09-20,131,5,In Stock,12
INV011291,STR019,PRD0003,2023-02-03,139,40,In Stock,6
INV011292,STR050,PRD0009,2023-08-07,68,42,In Stock,15
INV011293,STR023,PRD0029,2023-07-14,183,20,In Stock,16
INV011294,STR026,PRD0025,2023-07-11,119,49,In Stock,13
INV011295,STR043,PRD0060,2023-08-17,51,39,In Stock,6
INV011296,STR002,PRD0007,2023-07-09,95,40,In Stock,17
INV011297,STR039,PRD0036,2023-05-05,8,16,Low Stock,15
INV011298,STR027,PRD0059,2023-11-18,126,9,In Stock,29
INV011299,STR021,PRD0037,2023-02-28,73,27,In Stock,23
INV011300,STR004,PRD0011,2023-11-10,178,12,In Stock,4
INV011301,STR006,PRD0042,2023-11-28,193,49,In Stock,14
INV011302,STR034,PRD0023,2023-06-24,166,26,In Stock,4
INV011303,STR003,PRD0026,2023-10-31,97,14,In Stock,14
INV011304,STR022,PRD0052,2023-06-23,77,11,In Stock,22
INV011305,STR047,PRD0006,2023-01-30,111,29,In Stock,7
INV011306,STR032,PRD0003,2023-10-12,12,40,Low Stock,13
INV011307,STR012,PRD0058,2023-11-10,6,45,Low Stock,25
INV011308,STR037,PRD0002,2023-09-14,10,34,Low Stock,26
INV011309,STR004,PRD0035,2023-08-13,91,39,In Stock,7
INV011310,STR004,PRD0007,2023-11-27,172,40,In Stock,5
INV011311,STR027,PRD0001,2023-05-02,36,17,In Stock,28
INV011312,STR011,PRD0011,2023-02-24,110,12,In Stock,20
INV011313,STR015,PRD0015,2023-07-03,106,9,In Stock,28
INV011314,STR006,PRD0030,2023-04-16,33,26,In Stock,17
INV011315,STR044,PRD0008,2023-04-24,72,8,In Stock,13
INV011316,STR008,PRD0044,2023-01-01,177,24,In Stock,4
INV011317,STR025,PRD0037,2023-10-07,2,27,Low Stock,24
INV011318,STR032,PRD0027,2023-01-30,131,7,In Stock,15
INV011319,STR041,PRD0010,2023-03-20,96,16,In Stock,6
INV011320,STR016,PRD0055,2023-08-02,189,40,In Stock,9
INV011321,STR023,PRD0046,2023-03-19,179,37,In Stock,26
INV011322,STR025,PRD0059,2023-05-16,158,9,In Stock,6
INV011323,STR012,PRD0047,2023-04-19,8,47,Low Stock,12
INV011324,STR031,PRD0045,2023-06-25,177,46,In Stock,9
INV011325,STR016,PRD0028,2023-01-25,82,27,In Stock,23
INV011326,STR032,PRD0037,2023-07-24,3,27,Low Stock,15
INV011327,STR044,PRD0058,2023-01-07,180,45,In Stock,18
INV011328,STR036,PRD0015,2023-08-30,25,9,In Stock,14
INV011329,STR007,PRD0027,2023-10-13,187,7,In Stock,29
INV011330,STR047,PRD0052,2023-09-07,80,11,In Stock,12
INV011331,STR044,PRD0026,2023-07-09,170,14,In Stock,19
INV011332,STR029,PRD0031,2023-06-28,105,11,In Stock,4
INV011333,STR043,PRD0055,2023-09-21,149,40,In Stock,16
INV011334,STR046,PRD0034,2023-11-07,199,9,In Stock,20
INV011335,STR009,PRD0021,2023-03-27,147,26,In Stock,15
INV011336,STR011,PRD0017,2023-10-07,193,27,In Stock,23
INV011337,STR028,PRD0009,2023-05-27,159,42,In Stock,18
INV011338,STR021,PRD0024,2023-12-03,142,50,In Stock,7
INV011339,STR043,PRD0037,2023-04-01,13,27,Low Stock,13
INV011340,STR047,PRD0051,2023-10-14,82,30,In Stock,12
INV011341,STR020,PRD0037,2023-02-04,29,27,In Stock,29
INV011342,STR025,PRD0039,2023-01-25,73,5,In Stock,26
INV011343,STR032,PRD0009,2023-12-27,48,42,In Stock,17
INV011344,STR049,PRD0030,2023-05-16,50,26,In Stock,4
INV011345,STR009,PRD0014,2023-11-04,139,46,In Stock,16
INV011346,STR035,PRD0011,2023-01-01,86,12,In Stock,29
INV011347,STR032,PRD0033,2023-01-26,183,19,In Stock,13
INV011348,STR013,PRD0001,2023-11-16,42,17,In Stock,20
INV011349,STR011,PRD0019,2023-07-21,144,47,In Stock,15
INV011350,STR008,PRD0051,2023-07-27,193,30,In Stock,22
INV011351,STR031,PRD0036,2023-01-01,127,16,In Stock,18
INV011352,STR021,PRD0022,2023-01-31,123,8,In Stock,22
INV011353,STR020,PRD0003,2023-10-15,142,40,In Stock,15
INV011354,STR035,PRD0027,2023-01-24,178,7,In Stock,25
INV011355,STR044,PRD0027,2023-01-22,75,7,In Stock,20
INV011356,STR040,PRD0022,2023-05-17,24,8,In Stock,29
INV011357,STR049,PRD0031,2023-03-07,0,11,Low Stock,23
INV011358,STR044,PRD0009,2023-07-30,71,42,In Stock,27
INV011359,STR031,PRD0020,2023-06-15,145,40,In Stock,27
INV011360,STR019,PRD0039,2023-04-07,171,5,In Stock,9
INV011361,STR050,PRD0024,2023-08-02,103,50,In Stock,4
INV011362,STR037,PRD0045,2023-01-23,112,46,In Stock,22
INV011363,STR003,PRD0059,2023-06-01,183,9,In Stock,20
INV011364,STR042,PRD0049,2023-08-06,0,7,Low Stock,23
INV011365,STR001,PRD0036,2023-04-12,142,16,In Stock,8
INV011366,STR026,PRD0055,2023-10-29,98,40,In Stock,15
INV011367,STR048,PRD0053,2023-09-30,24,38,Low Stock,14
INV011368,STR018,PRD0006,2023-10-07,60,29,In Stock,21
INV011369,STR046,PRD0054,2023-06-28,131,12,In Stock,20
INV011370,STR045,PRD0017,2023-08-16,196,27,In Stock,13
INV011371,STR038,PRD0041,2023-05-23,69,24,In Stock,21
INV011372,STR016,PRD0060,2023-12-29,135,39,In Stock,17
INV011373,STR023,PRD0035,2023-03-16,85,39,In Stock,17
INV011374,STR042,PRD0049,2023-06-16,1,7,Low Stock,3
INV011375,STR045,PRD0003,2023-10-18,72,40,In Stock,19
INV011376,STR017,PRD0017,2023-09-25,186,27,In Stock,26
INV011377,STR044,PRD0005,2023-09-25,119,18,In Stock,4
INV011378,STR015,PRD0033,2023-10-21,80,19,In Stock,23
INV011379,STR003,PRD0058,2023-10-27,52,45,In Stock,27
INV011380,STR024,PRD0015,2023-06-08,193,9,In Stock,8
INV011381,STR033,PRD0056,2023-04-20,174,44,In Stock,29
INV011382,STR018,PRD0060,2023-05-09,162,39,In Stock,10
INV011383,STR039,PRD0046,2023-10-11,17,37,Low Stock,29
INV011384,STR048,PRD0054,2023-06-07,65,12,In Stock,4
INV011385,STR028,PRD0052,2023-08-12,0,11,Low Stock,10
INV011386,STR011,PRD0041,2023-06-21,122,24,In Stock,28
INV011387,STR026,PRD0020,2023-08-10,55,40,In Stock,7
INV011388,STR021,PRD0018,2023-12-06,158,39,In Stock,11
INV011389,STR034,PRD0055,2023-10-08,5,40,Low Stock,27
INV011390,STR034,PRD0031,2023-03-22,108,11,In Stock,20
INV011391,STR017,PRD0024,2023-06-14,103,50,In Stock,15
INV011392,STR034,PRD0017,2023-05-17,15,27,Low Stock,7
INV011393,STR038,PRD0058,2023-01-16,143,45,In Stock,17
INV011394,STR028,PRD0056,2023-05-05,179,44,In Stock,12
INV011395,STR020,PRD0014,2023-05-05,8,46,Low Stock,29
INV011396,STR039,PRD0029,2023-08-05,109,20,In Stock,19
INV011397,STR019,PRD0055,2023-02-09,54,40,In Stock,28
INV011398,STR032,PRD0056,2023-02-05,3,44,Low Stock,29
INV011399,STR004,PRD0049,2023-11-19,59,7,In Stock,7
INV011400,STR042,PRD0051,2023-08-09,135,30,In Stock,25
INV011401,STR045,PRD0003,2023-10-02,191,40,In Stock,4
INV011402,STR037,PRD0036,2023-04-02,153,16,In Stock,22
INV011403,STR034,PRD0014,2023-09-10,38,46,Low Stock,19
INV011404,STR043,PRD0006,2023-07-15,182,29,In Stock,16
INV011405,STR027,PRD0011,2023-03-21,87,12,In Stock,19
INV011406,STR028,PRD0048,2023-06-27,99,20,In Stock,12
INV011407,STR035,PRD0022,2023-10-29,133,8,In Stock,27
INV011408,STR028,PRD0031,2023-12-28,104,11,In Stock,28
INV011409,STR044,PRD0058,2023-08-02,61,45,In Stock,4
INV011410,STR018,PRD0023,2023-12-16,169,26,In Stock,8
INV011411,STR024,PRD0032,2023-10-14,149,34,In Stock,8
INV011412,STR020,PRD0055,2023-05-21,196,40,In Stock,28
INV011413,STR023,PRD0049,2023-03-26,171,7,In Stock,18
INV011414,STR001,PRD0051,2023-02-27,178,30,In Stock,28
INV011415,STR017,PRD0021,2023-03-10,39,26,In Stock,27
INV011416,STR027,PRD0019,2023-05-20,70,47,In Stock,24
INV011417,STR030,PRD0059,2023-10-12,107,9,In Stock,15
INV011418,STR003,PRD0056,2023-03-14,129,44,In Stock,21
INV011419,STR031,PRD0018,2023-06-15,86,39,In Stock,21
INV011420,STR006,PRD0031,2023-12-19,143,11,In Stock,27
INV011421,STR027,PRD0051,2023-07-15,74,30,In Stock,21
INV011422,STR006,PRD0026,2023-01-29,10,14,Low Stock,11
INV011423,STR035,PRD0025,2023-02-28,128,49,In Stock,27
INV011424,STR023,PRD0042,2023-02-07,64,49,In Stock,6
INV011425,STR040,PRD0031,2023-06-07,89,11,In Stock,17
INV011426,STR026,PRD0055,2023-09-19,61,40,In Stock,27
INV011427,STR012,PRD0055,2023-12-31,128,40,In Stock,11
INV011428,STR029,PRD0009,2023-06-25,119,42,In Stock,6
INV011429,STR023,PRD0050,2023-08-03,138,34,In Stock,3
INV011430,STR021,PRD0011,2023-09-26,41,12,In Stock,29
INV011431,STR008,PRD0006,2023-05-14,197,29,In Stock,24
INV011432,STR038,PRD0022,2023-03-16,21,8,In Stock,15
INV011433,STR006,PRD0013,2023-05-14,9,50,Low Stock,25
INV011434,STR008,PRD0021,2023-08-16,29,26,In Stock,25
INV011435,STR015,PRD0023,2023-02-13,150,26,In Stock,26
INV011436,STR015,PRD0056,2023-08-25,89,44,In Stock,23
INV011437,STR045,PRD0019,2023-08-29,85,47,In Stock,28
INV011438,STR004,PRD0006,2023-06-06,150,29,In Stock,13
INV011439,STR040,PRD0013,2023-05-02,134,50,In Stock,11
INV011440,STR034,PRD0019,2023-10-28,106,47,In Stock,14
INV011441,STR047,PRD0005,2023-10-20,157,18,In Stock,21
INV011442,STR028,PRD0026,2023-04-13,172,14,In Stock,10
INV011443,STR003,PRD0040,2023-10-18,68,47,In Stock,14
INV011444,STR040,PRD0049,2023-12-24,23,7,In Stock,3
INV011445,STR007,PRD0031,2023-07-06,109,11,In Stock,9
INV011446,STR014,PRD0037,2023-04-12,80,27,In Stock,23
INV011447,STR033,PRD0004,2023-10-14,3,5,Low Stock,9
INV011448,STR023,PRD0008,2023-03-22,19,8,In Stock,11
INV011449,STR021,PRD0052,2023-09-02,7,11,Low Stock,7
INV011450,STR018,PRD0024,2023-04-03,36,50,Low Stock,13
INV011451,STR011,PRD0006,2023-03-07,77,29,In Stock,7
INV011452,STR050,PRD0028,2023-08-06,76,27,In Stock,19
INV011453,STR022,PRD0030,2023-12-10,130,26,In Stock,28
INV011454,STR025,PRD0019,2023-12-26,100,47,In Stock,3
INV011455,STR042,PRD0003,2023-02-27,96,40,In Stock,18
INV011456,STR012,PRD0017,2023-03-31,110,27,In Stock,12
INV011457,STR030,PRD0015,2023-06-22,7,9,Low Stock,21
INV011458,STR010,PRD0002,2023-06-07,173,34,In Stock,9
INV011459,STR048,PRD0006,2023-03-20,141,29,In Stock,6
INV011460,STR048,PRD0052,2023-01-29,41,11,In Stock,15
INV011461,STR001,PRD0043,2023-04-10,91,29,In Stock,4
INV011462,STR049,PRD0034,2023-05-16,56,9,In Stock,15
INV011463,STR029,PRD0050,2023-03-22,156,34,In Stock,7
INV011464,STR008,PRD0018,2023-02-09,107,39,In Stock,5
INV011465,STR044,PRD0009,2023-01-12,158,42,In Stock,17
INV011466,STR002,PRD0008,2023-07-06,6,8,Low Stock,19
INV011467,STR034,PRD0021,2023-12-08,25,26,Low Stock,15
INV011468,STR003,PRD0005,2023-09-01,26,18,In Stock,30
INV011469,STR041,PRD0054,2023-08-18,72,12,In Stock,10
INV011470,STR050,PRD0010,2023-12-04,28,16,In Stock,25
INV011471,STR034,PRD0042,2023-06-03,62,49,In Stock,17
INV011472,STR037,PRD0055,2023-11-11,90,40,In Stock,11
INV011473,STR021,PRD0044,2023-02-25,167,24,In Stock,30
INV011474,STR016,PRD0009,2023-02-20,32,42,Low Stock,24
INV011475,STR045,PRD0022,2023-09-07,114,8,In Stock,28
INV011476,STR028,PRD0045,2023-03-06,98,46,In Stock,10
INV011477,STR022,PRD0006,2023-09-20,81,29,In Stock,4
INV011478,STR047,PRD0039,2023-01-03,125,5,In Stock,27
INV011479,STR030,PRD0007,2023-03-17,30,40,Low Stock,29
INV011480,STR013,PRD0013,2023-09-17,143,50,In Stock,18
INV011481,STR018,PRD0045,2023-07-23,176,46,In Stock,21
INV011482,STR024,PRD0053,2023-09-16,94,38,In Stock,7
INV011483,STR017,PRD0048,2023-04-27,117,20,In Stock,25
INV011484,STR023,PRD0054,2023-01-05,178,12,In Stock,27
INV011485,STR033,PRD0055,2023-10-08,196,40,In Stock,12
INV011486,STR013,PRD0018,2023-10-30,24,39,Low Stock,25
INV011487,STR019,PRD0055,2023-01-11,137,40,In Stock,7
INV011488,STR017,PRD0052,2023-10-20,160,11,In Stock,3
INV011489,STR002,PRD0015,2023-07-17,74,9,In Stock,19
INV011490,STR003,PRD0045,2023-10-24,53,46,In Stock,14
INV011491,STR026,PRD0034,2023-05-22,25,9,In Stock,17
INV011492,STR036,PRD0018,2023-11-03,183,39,In Stock,4
INV011493,STR025,PRD0037,2023-09-21,173,27,In Stock,3
INV011494,STR029,PRD0002,2023-05-31,200,34,In Stock,27
INV011495,STR027,PRD0060,2023-06-28,29,39,Low Stock,19
INV011496,STR045,PRD0014,2023-05-07,116,46,In Stock,5
INV011497,STR004,PRD0044,2023-04-14,71,24,In Stock,13
INV011498,STR011,PRD0013,2023-02-11,22,50,Low Stock,16
INV011499,STR036,PRD0019,2023-10-23,160,47,In Stock,23
INV011500,STR018,PRD0006,2023-04-20,34,29,In Stock,8
INV011501,STR016,PRD0006,2023-02-28,38,29,In Stock,10
INV011502,STR007,PRD0018,2023-04-28,188,39,In Stock,8
INV011503,STR046,PRD0034,2023-07-25,171,9,In Stock,13
INV011504,STR020,PRD0039,2023-05-29,109,5,In Stock,15
INV011505,STR006,PRD0048,2023-05-13,44,20,In Stock,5
INV011506,STR040,PRD0004,2023-04-09,47,5,In Stock,23
INV011507,STR016,PRD0021,2023-09-24,16,26,Low Stock,25
INV011508,STR023,PRD0056,2023-07-20,84,44,In Stock,5
INV011509,STR039,PRD0053,2023-10-08,45,38,In Stock,9
INV011510,STR035,PRD0036,2023-09-28,67,16,In Stock,13
INV011511,STR004,PRD0018,2023-02-26,12,39,Low Stock,14
INV011512,STR031,PRD0048,2023-04-23,53,20,In Stock,9
INV011513,STR036,PRD0008,2023-07-04,143,8,In Stock,7
INV011514,STR005,PRD0020,2023-07-01,136,40,In Stock,20
INV011515,STR033,PRD0023,2023-10-23,82,26,In Stock,4
INV011516,STR031,PRD0036,2023-01-25,115,16,In Stock,13
INV011517,STR044,PRD0055,2023-08-11,83,40,In Stock,3
INV011518,STR042,PRD0051,2023-01-22,183,30,In Stock,3
INV011519,STR003,PRD0039,2023-05-20,142,5,In Stock,16
INV011520,STR013,PRD0001,2023-12-17,25,17,In Stock,25
INV011521,STR040,PRD0040,2023-01-08,67,47,In Stock,26
INV011522,STR036,PRD0025,2023-10-18,16,49,Low Stock,8
INV011523,STR040,PRD0023,2023-06-01,195,26,In Stock,19
INV011524,STR017,PRD0020,2023-06-05,70,40,In Stock,22
INV011525,STR048,PRD0045,2023-06-27,107,46,In Stock,9
INV011526,STR029,PRD0052,2023-12-04,53,11,In Stock,13
INV011527,STR046,PRD0002,2023-09-15,155,34,In Stock,25
INV011528,STR041,PRD0009,2023-02-13,95,42,In Stock,26
INV011529,STR046,PRD0011,2023-01-19,96,12,In Stock,11
INV011530,STR021,PRD0007,2023-02-25,117,40,In Stock,26
INV011531,STR024,PRD0040,2023-05-16,74,47,In Stock,20
INV011532,STR009,PRD0005,2023-02-09,104,18,In Stock,12
INV011533,STR034,PRD0004,2023-09-02,175,5,In Stock,16
INV011534,STR019,PRD0040,2023-04-01,65,47,In Stock,8
INV011535,STR049,PRD0002,2023-04-01,15,34,Low Stock,14
INV011536,STR005,PRD0043,2023-11-10,25,29,Low Stock,16
INV011537,STR046,PRD0006,2023-08-18,62,29,In Stock,16
INV011538,STR047,PRD0004,2023-12-10,135,5,In Stock,3
INV011539,STR029,PRD0008,2023-02-24,88,8,In Stock,19
INV011540,STR036,PRD0040,2023-02-16,20,47,Low Stock,24
INV011541,STR011,PRD0026,2023-11-18,129,14,In Stock,3
INV011542,STR032,PRD0001,2023-05-12,7,17,Low Stock,15
INV011543,STR002,PRD0041,2023-08-29,31,24,In Stock,3
INV011544,STR008,PRD0002,2023-11-12,9,34,Low Stock,27
INV011545,STR044,PRD0054,2023-11-25,115,12,In Stock,8
INV011546,STR022,PRD0003,2023-07-10,46,40,In Stock,10
INV011547,STR032,PRD0008,2023-07-11,178,8,In Stock,6
INV011548,STR045,PRD0007,2023-04-20,192,40,In Stock,7
INV011549,STR023,PRD0035,2023-10-23,86,39,In Stock,14
INV011550,STR032,PRD0019,2023-02-19,14,47,Low Stock,27
INV011551,STR019,PRD0011,2023-08-16,120,12,In Stock,14
INV011552,STR045,PRD0002,2023-11-20,186,34,In Stock,9
INV011553,STR031,PRD0032,2023-12-12,95,34,In Stock,15
INV011554,STR046,PRD0018,2023-07-06,2,39,Low Stock,10
INV011555,STR002,PRD0043,2023-04-28,175,29,In Stock,22
INV011556,STR039,PRD0042,2023-11-30,11,49,Low Stock,17
INV011557,STR037,PRD0056,2023-03-07,131,44,In Stock,6
INV011558,STR034,PRD0043,2023-04-14,151,29,In Stock,14
INV011559,STR018,PRD0029,2023-01-06,141,20,In Stock,27
INV011560,STR031,PRD0056,2023-07-06,109,44,In Stock,25
INV011561,STR032,PRD0025,2023-01-15,2,49,Low Stock,21
INV011562,STR009,PRD0016,2023-08-18,162,11,In Stock,29
INV011563,STR005,PRD0027,2023-06-04,86,7,In Stock,14
INV011564,STR038,PRD0034,2023-04-20,113,9,In Stock,7
INV011565,STR025,PRD0033,2023-07-04,163,19,In Stock,21
INV011566,STR025,PRD0055,2023-02-18,146,40,In Stock,7
INV011567,STR039,PRD0024,2023-02-07,59,50,In Stock,24
INV011568,STR008,PRD0038,2023-08-17,73,29,In Stock,30
INV011569,STR010,PRD0030,2023-06-19,7,26,Low Stock,13
INV011570,STR009,PRD0033,2023-08-15,146,19,In Stock,21
INV011571,STR033,PRD0054,2023-04-23,185,12,In Stock,13
INV011572,STR015,PRD0051,2023-06-27,11,30,Low Stock,14
INV011573,STR011,PRD0054,2023-08-01,194,12,In Stock,8
INV011574,STR029,PRD0035,2023-02-22,140,39,In Stock,7
INV011575,STR030,PRD0055,2023-06-16,91,40,In Stock,22
INV011576,STR029,PRD0040,2023-01-02,158,47,In Stock,15
INV011577,STR037,PRD0060,2023-06-28,101,39,In Stock,20
INV011578,STR027,PRD0017,2023-07-14,100,27,In Stock,29
INV011579,STR030,PRD0055,2023-01-22,23,40,Low Stock,17
INV011580,STR033,PRD0039,2023-01-05,126,5,In Stock,15
INV011581,STR009,PRD0005,2023-02-10,37,18,In Stock,17
INV011582,STR029,PRD0034,2023-09-05,63,9,In Stock,8
INV011583,STR025,PRD0006,2023-10-15,117,29,In Stock,29
INV011584,STR020,PRD0049,2023-07-11,22,7,In Stock,25
INV011585,STR016,PRD0060,2023-07-24,178,39,In Stock,23
INV011586,STR043,PRD0032,2023-08-28,88,34,In Stock,11
INV011587,STR047,PRD0057,2023-05-27,38,15,In Stock,25
INV011588,STR010,PRD0017,2023-07-22,4,27,Low Stock,13
INV011589,STR047,PRD0032,2023-12-02,116,34,In Stock,16
INV011590,STR045,PRD0032,2023-09-15,4,34,Low Stock,11
INV011591,STR044,PRD0014,2023-11-22,68,46,In Stock,11
INV011592,STR017,PRD0014,2023-05-31,101,46,In Stock,29
INV011593,STR031,PRD0016,2023-01-06,26,11,In Stock,10
INV011594,STR031,PRD0024,2023-04-23,7,50,Low Stock,9
INV011595,STR010,PRD0020,2023-08-09,123,40,In Stock,3
INV011596,STR022,PRD0034,2023-04-14,100,9,In Stock,17
INV011597,STR039,PRD0012,2023-07-25,28,10,In Stock,19
INV011598,STR010,PRD0029,2023-09-16,24,20,In Stock,27
INV011599,STR035,PRD0040,2023-06-13,193,47,In Stock,23
INV011600,STR013,PRD0006,2023-05-23,41,29,In Stock,15
INV011601,STR010,PRD0023,2023-03-15,22,26,Low Stock,17
INV011602,STR013,PRD0002,2023-07-03,65,34,In Stock,14
INV011603,STR014,PRD0034,2023-07-23,99,9,In Stock,15
INV011604,STR026,PRD0029,2023-05-10,198,20,In Stock,5
INV011605,STR015,PRD0024,2023-10-26,194,50,In Stock,11
INV011606,STR026,PRD0044,2023-04-27,62,24,In Stock,19
INV011607,STR046,PRD0026,2023-07-09,139,14,In Stock,22
INV011608,STR017,PRD0039,2023-03-12,184,5,In Stock,5
INV011609,STR010,PRD0037,2023-11-25,22,27,Low Stock,21
INV011610,STR010,PRD0048,2023-09-04,110,20,In Stock,30
INV011611,STR018,PRD0036,2023-02-28,60,16,In Stock,28
INV011612,STR050,PRD0055,2023-12-20,158,40,In Stock,13
INV011613,STR044,PRD0012,2023-06-24,52,10,In Stock,6
INV011614,STR022,PRD0025,2023-05-03,5,49,Low Stock,19
INV011615,STR027,PRD0047,2023-07-22,32,47,Low Stock,22
INV011616,STR033,PRD0056,2023-11-29,187,44,In Stock,19
INV011617,STR046,PRD0045,2023-12-28,148,46,In Stock,19
INV011618,STR003,PRD0049,2023-03-04,33,7,In Stock,11
INV011619,STR011,PRD0008,2023-08-24,31,8,In Stock,5
INV011620,STR033,PRD0012,2023-09-20,176,10,In Stock,12
INV011621,STR008,PRD0051,2023-07-26,193,30,In Stock,16
INV011622,STR049,PRD0013,2023-08-07,58,50,In Stock,12
INV011623,STR037,PRD0028,2023-09-29,37,27,In Stock,10
INV011624,STR026,PRD0013,2023-12-25,95,50,In Stock,28
INV011625,STR050,PRD0005,2023-12-31,121,18,In Stock,8
INV011626,STR016,PRD0005,2023-05-11,78,18,In Stock,19
INV011627,STR040,PRD0034,2023-11-18,148,9,In Stock,10
INV011628,STR016,PRD0007,2023-05-07,32,40,Low Stock,16
INV011629,STR018,PRD0002,2023-06-04,187,34,In Stock,11
INV011630,STR049,PRD0030,2023-06-15,43,26,In Stock,9
INV011631,STR008,PRD0058,2023-09-15,0,45,Low Stock,27
INV011632,STR006,PRD0032,2023-01-25,94,34,In Stock,6
INV011633,STR009,PRD0023,2023-12-06,145,26,In Stock,18
INV011634,STR032,PRD0050,2023-02-19,135,34,In Stock,20
INV011635,STR007,PRD0003,2023-07-04,38,40,Low Stock,21
INV011636,STR009,PRD0016,2023-09-17,49,11,In Stock,11
INV011637,STR041,PRD0041,2023-07-25,9,24,Low Stock,23
INV011638,STR044,PRD0002,2023-04-24,36,34,In Stock,14
INV011639,STR038,PRD0004,2023-02-12,165,5,In Stock,6
INV011640,STR011,PRD0039,2023-10-11,191,5,In Stock,16
INV011641,STR043,PRD0057,2023-10-09,182,15,In Stock,22
INV011642,STR019,PRD0042,2023-09-14,83,49,In Stock,22
INV011643,STR002,PRD0020,2023-09-24,43,40,In Stock,3
INV011644,STR015,PRD0013,2023-09-15,53,50,In Stock,21
INV011645,STR046,PRD0030,2023-08-13,109,26,In Stock,6
INV011646,STR002,PRD0020,2023-12-14,36,40,Low Stock,20
INV011647,STR047,PRD0012,2023-07-19,163,10,In Stock,17
INV011648,STR009,PRD0038,2023-12-05,74,29,In Stock,24
INV011649,STR039,PRD0034,2023-01-04,129,9,In Stock,3
INV011650,STR008,PRD0004,2023-02-17,49,5,In Stock,3
INV011651,STR001,PRD0042,2023-05-11,111,49,In Stock,19
INV011652,STR004,PRD0002,2023-09-18,30,34,Low Stock,15
INV011653,STR012,PRD0030,2023-12-22,83,26,In Stock,17
INV011654,STR004,PRD0013,2023-02-04,165,50,In Stock,6
INV011655,STR036,PRD0026,2023-08-02,56,14,In Stock,26
INV011656,STR024,PRD0056,2023-12-23,128,44,In Stock,10
INV011657,STR041,PRD0001,2023-06-24,14,17,Low Stock,21
INV011658,STR025,PRD0050,2023-01-23,146,34,In Stock,21
INV011659,STR037,PRD0056,2023-02-02,136,44,In Stock,28
INV011660,STR004,PRD0057,2023-05-22,144,15,In Stock,20
INV011661,STR048,PRD0006,2023-03-12,18,29,Low Stock,13
INV011662,STR046,PRD0032,2023-02-17,47,34,In Stock,28
INV011663,STR034,PRD0036,2023-05-04,147,16,In Stock,30
INV011664,STR045,PRD0018,2023-02-15,158,39,In Stock,20
INV011665,STR024,PRD0018,2023-04-10,34,39,Low Stock,18
INV011666,STR004,PRD0003,2023-12-16,188,40,In Stock,14
INV011667,STR046,PRD0006,2023-03-25,47,29,In Stock,18
INV011668,STR050,PRD0050,2023-04-03,34,34,Low Stock,6
INV011669,STR014,PRD0031,2023-01-31,105,11,In Stock,24
