return_id,order_id,return_date,reason,status,refund_amount,resolution_type
RET02657,ORD033491,2023-03-17,Wrong item delivered,Approved,6125.27,Refund
RET02658,ORD011664,2022-03-24,Wrong item delivered,Pending,19423.58,Refund
RET02659,ORD038171,2023-09-21,Size not fitting,Approved,9933.36,Exchange
RET02660,ORD006018,2023-06-10,Better price elsewhere,Pending,163679.7,Exchange
RET02661,ORD009061,2023-08-17,Defective product,Approved,3903.91,Store Credit
RET02662,ORD043822,2023-12-04,Size not fitting,Rejected,2816.78,Refund
RET02663,ORD000719,2022-02-11,Size not fitting,Rejected,69504.0,Exchange
RET02664,ORD025116,2022-11-22,Damaged packaging,Rejected,2237.55,Store Credit
RET02665,ORD034911,2022-08-02,Size not fitting,Approved,755.75,Store Credit
RET02666,ORD000771,2023-10-26,Better price elsewhere,Rejected,5588.86,Exchange
RET02667,ORD031646,2023-03-21,Defective product,Approved,4230.08,Store Credit
RET02668,ORD017703,2023-12-28,Defective product,Approved,11170.35,Exchange
RET02669,ORD016044,2023-01-23,Wrong item delivered,Pending,35421.41,Store Credit
RET02670,ORD002185,2023-08-01,Wrong item delivered,Approved,90878.37,Refund
RET02671,ORD046321,2022-03-01,Defective product,Rejected,18524.48,Refund
RET02672,ORD035846,2023-03-15,Defective product,Pending,13446.66,Refund
RET02673,ORD002051,2023-01-10,Better price elsewhere,Approved,15318.36,Exchange
RET02674,ORD017590,2022-03-07,Better price elsewhere,Approved,51051.56,Refund
RET02675,ORD019735,2023-07-06,Size not fitting,Pending,7481.79,Exchange
RET02676,ORD035964,2023-03-23,Late delivery,Approved,14260.63,Refund
RET02677,ORD016396,2023-01-24,Size not fitting,Approved,2829.23,Exchange
RET02678,ORD012588,2023-02-07,Better price elsewhere,Approved,133600.65,Refund
RET02679,ORD019355,2023-01-23,Late delivery,Approved,36975.48,Store Credit
RET02680,ORD023681,2022-12-23,Defective product,Approved,20471.9,Exchange
RET02681,ORD009412,2023-12-07,Wrong item delivered,Approved,12744.26,Refund
RET02682,ORD032640,2023-04-22,Size not fitting,Rejected,32047.73,Store Credit
RET02683,ORD042017,2022-07-06,Late delivery,Approved,546.36,Store Credit
RET02684,ORD046563,2022-06-13,Better price elsewhere,Pending,2677.84,Store Credit
RET02685,ORD037939,2023-01-26,Wrong item delivered,Approved,28048.95,Store Credit
RET02686,ORD043368,2023-02-01,Changed mind,Pending,2609.13,Exchange
RET02687,ORD030431,2023-04-07,Wrong item delivered,Approved,48841.09,Exchange
RET02688,ORD037534,2022-10-10,Changed mind,Rejected,11122.95,Exchange
RET02689,ORD005270,2022-04-21,Size not fitting,Rejected,1424.09,Exchange
RET02690,ORD044600,2023-05-30,Damaged packaging,Approved,19493.62,Refund
RET02691,ORD026150,2022-10-12,Better price elsewhere,Rejected,19506.57,Refund
RET02692,ORD019998,2023-06-28,Changed mind,Pending,315.01,Refund
RET02693,ORD018084,2022-07-06,Size not fitting,Rejected,125812.89,Exchange
RET02694,ORD000734,2023-10-10,Size not fitting,Approved,722.5,Store Credit
RET02695,ORD020150,2022-12-15,Size not fitting,Pending,11843.13,Exchange
RET02696,ORD008931,2022-05-04,Damaged packaging,Pending,11423.79,Store Credit
RET02697,ORD034930,2023-08-12,Wrong item delivered,Rejected,16564.05,Store Credit
RET02698,ORD000002,2023-08-02,Changed mind,Approved,2517.65,Store Credit
RET02699,ORD022571,2023-07-21,Defective product,Rejected,2727.83,Refund
RET02700,ORD018119,2023-02-28,Changed mind,Rejected,10992.43,Exchange
RET02701,ORD014704,2022-02-18,Changed mind,Approved,4131.43,Store Credit
RET02702,ORD036101,2023-01-04,Wrong item delivered,Approved,18637.95,Exchange
RET02703,ORD002836,2022-09-02,Size not fitting,Rejected,115128.02,Store Credit
RET02704,ORD033087,2023-05-11,Late delivery,Pending,25747.06,Refund
RET02705,ORD031130,2023-06-18,Late delivery,Approved,57121.85,Exchange
RET02706,ORD013404,2023-02-10,Defective product,Approved,10544.51,Refund
RET02707,ORD023487,2023-03-14,Wrong item delivered,Pending,7827.25,Exchange
RET02708,ORD028490,2023-07-02,Late delivery,Rejected,1223.02,Store Credit
RET02709,ORD008912,2023-12-01,Late delivery,Approved,4455.57,Exchange
RET02710,ORD046569,2022-07-21,Better price elsewhere,Approved,26015.03,Refund
RET02711,ORD025036,2022-06-09,Better price elsewhere,Pending,4315.79,Exchange
RET02712,ORD023776,2022-05-18,Better price elsewhere,Approved,1485.24,Refund
RET02713,ORD034502,2022-08-18,Changed mind,Approved,10453.98,Store Credit
RET02714,ORD020479,2022-08-14,Damaged packaging,Approved,3188.98,Store Credit
RET02715,ORD029321,2022-08-04,Wrong item delivered,Approved,31427.44,Refund
RET02716,ORD046408,2023-08-09,Better price elsewhere,Pending,8880.02,Store Credit
RET02717,ORD020669,2023-10-19,Wrong item delivered,Approved,5895.26,Exchange
RET02718,ORD034481,2023-05-20,Late delivery,Approved,510.04,Store Credit
RET02719,ORD013052,2023-04-25,Changed mind,Approved,1119.89,Store Credit
RET02720,ORD042892,2023-11-29,Damaged packaging,Pending,2743.02,Exchange
RET02721,ORD014453,2022-06-28,Size not fitting,Pending,20064.98,Refund
RET02722,ORD028084,2022-02-06,Late delivery,Rejected,6567.95,Store Credit
RET02723,ORD003031,2023-09-01,Size not fitting,Approved,1796.38,Exchange
RET02724,ORD049978,2022-12-02,Size not fitting,Pending,9337.16,Exchange
RET02725,ORD008452,2023-10-24,Better price elsewhere,Rejected,3788.76,Refund
RET02726,ORD031125,2022-09-13,Damaged packaging,Approved,25910.65,Refund
RET02727,ORD035987,2024-01-20,Size not fitting,Approved,8452.31,Refund
RET02728,ORD033983,2022-02-20,Defective product,Pending,340.96,Refund
RET02729,ORD016538,2022-05-23,Late delivery,Approved,1288.43,Refund
RET02730,ORD035710,2023-10-13,Wrong item delivered,Approved,7542.61,Store Credit
RET02731,ORD029127,2023-01-02,Wrong item delivered,Approved,1156.84,Exchange
RET02732,ORD010680,2023-09-17,Size not fitting,Rejected,8201.66,Refund
RET02733,ORD008975,2022-05-07,Size not fitting,Approved,4366.49,Exchange
RET02734,ORD018213,2023-07-24,Wrong item delivered,Approved,132927.44,Store Credit
RET02735,ORD027003,2022-07-11,Size not fitting,Rejected,758.68,Refund
RET02736,ORD034232,2023-02-27,Wrong item delivered,Approved,5859.11,Store Credit
RET02737,ORD045921,2023-01-09,Late delivery,Rejected,218507.02,Store Credit
RET02738,ORD037667,2022-03-21,Better price elsewhere,Approved,1792.41,Refund
RET02739,ORD037863,2023-07-19,Size not fitting,Approved,11953.37,Store Credit
RET02740,ORD025085,2023-04-05,Size not fitting,Pending,519.25,Exchange
RET02741,ORD017399,2023-04-07,Size not fitting,Rejected,7295.35,Exchange
RET02742,ORD043859,2022-03-17,Defective product,Approved,121057.2,Store Credit
RET02743,ORD041679,2022-09-29,Size not fitting,Pending,1032.75,Refund
RET02744,ORD023578,2023-03-11,Damaged packaging,Rejected,11986.43,Refund
RET02745,ORD041220,2023-01-08,Late delivery,Pending,1624.1,Store Credit
RET02746,ORD009751,2022-01-20,Late delivery,Approved,82145.75,Exchange
RET02747,ORD045070,2022-05-26,Late delivery,Approved,160067.89,Exchange
RET02748,ORD007985,2023-01-10,Defective product,Pending,3646.7,Exchange
RET02749,ORD026847,2023-06-12,Size not fitting,Rejected,10435.1,Store Credit
RET02750,ORD018017,2022-07-31,Size not fitting,Rejected,53704.75,Exchange
RET02751,ORD044927,2024-01-08,Size not fitting,Approved,6144.13,Store Credit
RET02752,ORD022777,2023-01-24,Late delivery,Approved,4755.16,Store Credit
RET02753,ORD040011,2023-11-23,Size not fitting,Approved,44830.99,Refund
RET02754,ORD014870,2023-04-28,Changed mind,Pending,12204.91,Refund
RET02755,ORD022588,2022-04-07,Damaged packaging,Approved,11384.51,Store Credit
RET02756,ORD000699,2022-10-01,Better price elsewhere,Pending,14097.87,Refund
RET02757,ORD043267,2023-03-26,Damaged packaging,Rejected,60321.37,Exchange
RET02758,ORD045062,2024-01-15,Defective product,Rejected,509.13,Refund
RET02759,ORD005690,2023-11-16,Better price elsewhere,Pending,6768.23,Store Credit
RET02760,ORD005332,2022-12-05,Defective product,Approved,15354.99,Refund
RET02761,ORD025876,2023-09-05,Better price elsewhere,Pending,27729.64,Store Credit
RET02762,ORD013680,2022-08-21,Wrong item delivered,Rejected,1119.71,Store Credit
RET02763,ORD030170,2023-12-09,Defective product,Approved,29844.6,Exchange
RET02764,ORD010809,2023-09-30,Damaged packaging,Pending,49317.51,Exchange
RET02765,ORD008696,2022-07-23,Late delivery,Approved,5241.19,Refund
RET02766,ORD003155,2022-03-29,Damaged packaging,Approved,13698.71,Exchange
RET02767,ORD022726,2022-07-24,Size not fitting,Approved,748.82,Exchange
RET02768,ORD005033,2022-01-28,Damaged packaging,Approved,3232.23,Exchange
RET02769,ORD003176,2023-08-29,Better price elsewhere,Pending,8281.3,Refund
RET02770,ORD039557,2023-04-27,Better price elsewhere,Pending,5352.74,Refund
RET02771,ORD040310,2023-12-04,Size not fitting,Approved,42330.47,Exchange
RET02772,ORD019320,2023-11-21,Damaged packaging,Rejected,3123.38,Store Credit
RET02773,ORD034651,2023-04-03,Late delivery,Pending,8108.55,Refund
RET02774,ORD046066,2022-03-26,Size not fitting,Approved,7259.26,Refund
RET02775,ORD020113,2022-09-29,Wrong item delivered,Approved,92262.64,Store Credit
RET02776,ORD030520,2022-11-06,Size not fitting,Pending,6012.32,Store Credit
RET02777,ORD009049,2023-03-31,Changed mind,Rejected,1909.45,Refund
RET02778,ORD029147,2022-09-17,Size not fitting,Rejected,25111.19,Store Credit
RET02779,ORD000681,2023-10-05,Changed mind,Approved,4669.79,Exchange
RET02780,ORD028365,2023-07-18,Defective product,Pending,16632.67,Store Credit
RET02781,ORD027553,2022-11-07,Defective product,Rejected,24692.93,Refund
RET02782,ORD025537,2022-06-09,Wrong item delivered,Approved,1398.36,Refund
RET02783,ORD031518,2022-11-05,Changed mind,Approved,7176.31,Store Credit
RET02784,ORD031507,2022-10-16,Defective product,Approved,1045.8,Refund
RET02785,ORD043222,2023-10-20,Better price elsewhere,Approved,103634.07,Store Credit
RET02786,ORD033615,2023-09-19,Damaged packaging,Approved,12747.62,Store Credit
RET02787,ORD002644,2023-10-14,Wrong item delivered,Pending,7284.82,Refund
RET02788,ORD001580,2022-04-30,Changed mind,Rejected,42178.8,Store Credit
RET02789,ORD032153,2022-12-01,Better price elsewhere,Rejected,735.31,Exchange
RET02790,ORD003329,2022-03-10,Wrong item delivered,Approved,1164.16,Exchange
RET02791,ORD009216,2022-02-19,Damaged packaging,Approved,13010.53,Store Credit
RET02792,ORD018087,2022-12-22,Damaged packaging,Pending,7734.08,Refund
RET02793,ORD043735,2023-07-24,Late delivery,Pending,12793.61,Exchange
RET02794,ORD035652,2023-02-28,Wrong item delivered,Rejected,54887.94,Refund
RET02795,ORD002678,2022-06-03,Damaged packaging,Approved,1021.29,Exchange
RET02796,ORD009224,2023-03-15,Wrong item delivered,Pending,157796.34,Store Credit
RET02797,ORD038087,2023-03-05,Wrong item delivered,Pending,29773.72,Store Credit
RET02798,ORD035135,2022-07-15,Better price elsewhere,Approved,79807.64,Exchange
RET02799,ORD022675,2023-12-08,Wrong item delivered,Pending,6559.38,Refund
RET02800,ORD007892,2022-04-29,Better price elsewhere,Approved,2250.86,Store Credit
RET02801,ORD003061,2022-02-24,Size not fitting,Rejected,25066.08,Exchange
RET02802,ORD035632,2022-06-25,Size not fitting,Pending,5512.07,Exchange
RET02803,ORD038572,2023-06-30,Damaged packaging,Approved,63925.47,Store Credit
RET02804,ORD010441,2023-08-09,Size not fitting,Approved,14895.25,Refund
RET02805,ORD040845,2023-01-03,Late delivery,Approved,17469.93,Refund
RET02806,ORD017631,2023-04-23,Better price elsewhere,Rejected,1166.99,Refund
RET02807,ORD003690,2022-06-01,Late delivery,Approved,3579.99,Refund
RET02808,ORD036468,2023-02-11,Damaged packaging,Pending,3985.91,Store Credit
RET02809,ORD022817,2023-01-24,Better price elsewhere,Pending,12751.31,Exchange
RET02810,ORD041116,2022-05-25,Size not fitting,Rejected,98191.83,Exchange
RET02811,ORD044481,2022-11-22,Late delivery,Rejected,23814.58,Exchange
RET02812,ORD003775,2022-02-28,Changed mind,Pending,238.38,Exchange
RET02813,ORD039323,2023-09-05,Damaged packaging,Pending,7432.42,Store Credit
RET02814,ORD037088,2023-03-23,Better price elsewhere,Pending,25430.23,Store Credit
RET02815,ORD020056,2022-01-21,Better price elsewhere,Pending,7832.26,Exchange
RET02816,ORD036203,2023-11-14,Defective product,Pending,35175.94,Exchange
RET02817,ORD002685,2023-02-02,Defective product,Approved,9747.27,Store Credit
RET02818,ORD026318,2022-06-19,Damaged packaging,Approved,7821.65,Store Credit
RET02819,ORD017471,2022-05-06,Late delivery,Pending,9141.43,Exchange
RET02820,ORD031783,2023-05-29,Defective product,Pending,574.66,Refund
RET02821,ORD015422,2023-10-05,Changed mind,Rejected,29537.59,Exchange
RET02822,ORD047791,2022-07-31,Better price elsewhere,Approved,2733.43,Store Credit
RET02823,ORD023634,2023-01-02,Changed mind,Rejected,13419.11,Store Credit
RET02824,ORD028182,2022-08-22,Wrong item delivered,Pending,12727.83,Exchange
RET02825,ORD020632,2022-05-19,Wrong item delivered,Approved,82.21,Exchange
RET02826,ORD009682,2023-06-28,Better price elsewhere,Approved,3374.56,Exchange
RET02827,ORD038240,2023-01-04,Better price elsewhere,Approved,7970.47,Exchange
RET02828,ORD031822,2023-02-06,Defective product,Rejected,12654.17,Refund
RET02829,ORD028424,2022-11-25,Better price elsewhere,Approved,6693.65,Store Credit
RET02830,ORD006961,2022-11-20,Size not fitting,Rejected,5833.64,Exchange
RET02831,ORD024994,2023-07-23,Changed mind,Approved,9577.99,Store Credit
RET02832,ORD000961,2022-08-28,Wrong item delivered,Approved,519.23,Exchange
RET02833,ORD029209,2023-06-07,Late delivery,Rejected,1523.59,Refund
RET02834,ORD045059,2022-01-26,Size not fitting,Approved,655.57,Refund
RET02835,ORD008790,2022-12-07,Wrong item delivered,Approved,22443.24,Refund
RET02836,ORD016057,2023-11-05,Size not fitting,Approved,8619.1,Refund
RET02837,ORD020797,2023-11-24,Defective product,Approved,5031.96,Exchange
RET02838,ORD012334,2022-02-07,Wrong item delivered,Pending,5348.65,Refund
RET02839,ORD023563,2022-05-05,Late delivery,Pending,14322.14,Refund
RET02840,ORD039156,2022-10-08,Changed mind,Rejected,9171.46,Store Credit
RET02841,ORD041456,2022-07-24,Wrong item delivered,Pending,2973.14,Exchange
RET02842,ORD009565,2022-12-16,Changed mind,Approved,1596.35,Refund
RET02843,ORD002103,2023-08-05,Better price elsewhere,Pending,3462.19,Store Credit
RET02844,ORD009032,2023-06-10,Changed mind,Rejected,21008.59,Refund
RET02845,ORD011386,2022-11-11,Changed mind,Approved,10950.05,Store Credit
RET02846,ORD036827,2023-05-28,Damaged packaging,Pending,19222.35,Store Credit
RET02847,ORD005894,2022-03-03,Size not fitting,Approved,27169.2,Exchange
RET02848,ORD035389,2023-10-11,Size not fitting,Pending,11240.77,Refund
RET02849,ORD004180,2023-02-10,Damaged packaging,Pending,10254.41,Store Credit
RET02850,ORD008111,2022-11-28,Changed mind,Approved,3915.9,Store Credit
RET02851,ORD041593,2023-03-28,Defective product,Rejected,23530.25,Store Credit
RET02852,ORD022771,2022-11-02,Better price elsewhere,Rejected,869.91,Refund
RET02853,ORD048850,2022-04-19,Defective product,Approved,620.81,Refund
RET02854,ORD024671,2022-05-02,Better price elsewhere,Approved,2065.41,Store Credit
RET02855,ORD018381,2022-07-18,Size not fitting,Rejected,2106.92,Refund
RET02856,ORD036481,2022-05-25,Changed mind,Pending,3241.36,Store Credit
RET02857,ORD010118,2022-01-27,Changed mind,Approved,18511.27,Store Credit
RET02858,ORD048257,2023-05-30,Better price elsewhere,Rejected,3873.56,Exchange
RET02859,ORD002440,2022-05-26,Damaged packaging,Rejected,119538.99,Exchange
RET02860,ORD010470,2023-11-11,Late delivery,Approved,52221.32,Store Credit
RET02861,ORD032952,2023-07-30,Changed mind,Approved,3397.05,Refund
RET02862,ORD031763,2022-03-23,Damaged packaging,Pending,14456.68,Exchange
RET02863,ORD023727,2023-03-13,Defective product,Approved,6947.92,Store Credit
RET02864,ORD033306,2023-08-12,Better price elsewhere,Rejected,107354.82,Exchange
RET02865,ORD043047,2024-01-04,Wrong item delivered,Approved,40571.44,Refund
RET02866,ORD030433,2022-07-19,Damaged packaging,Pending,2698.62,Exchange
RET02867,ORD002256,2023-12-27,Changed mind,Rejected,2813.54,Exchange
RET02868,ORD027108,2022-05-11,Size not fitting,Approved,3568.79,Exchange
RET02869,ORD042198,2023-06-17,Damaged packaging,Pending,3013.3,Refund
RET02870,ORD007506,2023-07-26,Damaged packaging,Approved,6019.71,Store Credit
RET02871,ORD039383,2023-07-21,Defective product,Pending,3593.19,Store Credit
RET02872,ORD018858,2023-04-22,Damaged packaging,Pending,1426.33,Store Credit
RET02873,ORD036606,2022-02-10,Damaged packaging,Approved,5554.3,Exchange
RET02874,ORD004493,2023-11-10,Size not fitting,Rejected,16951.54,Refund
RET02875,ORD014344,2023-11-07,Defective product,Approved,14904.79,Store Credit
RET02876,ORD004081,2023-09-23,Changed mind,Approved,28038.91,Store Credit
RET02877,ORD001251,2022-04-27,Changed mind,Approved,8348.07,Refund
RET02878,ORD037995,2022-05-10,Damaged packaging,Rejected,38644.15,Exchange
RET02879,ORD035676,2022-09-16,Defective product,Pending,110670.09,Store Credit
RET02880,ORD014587,2022-07-23,Damaged packaging,Pending,554.08,Exchange
RET02881,ORD038580,2022-02-01,Changed mind,Approved,11951.55,Exchange
RET02882,ORD024217,2023-05-26,Wrong item delivered,Approved,806.17,Refund
RET02883,ORD021026,2023-03-04,Late delivery,Pending,8765.2,Exchange
RET02884,ORD000747,2023-06-30,Defective product,Rejected,97633.31,Exchange
RET02885,ORD022302,2023-09-05,Size not fitting,Approved,8945.49,Refund
RET02886,ORD004556,2023-10-30,Changed mind,Rejected,1636.82,Refund
RET02887,ORD036574,2023-11-03,Defective product,Approved,4843.04,Refund
RET02888,ORD011744,2022-05-03,Late delivery,Approved,3091.22,Exchange
RET02889,ORD039126,2023-08-17,Size not fitting,Pending,10658.57,Refund
RET02890,ORD026475,2022-10-12,Wrong item delivered,Approved,85345.61,Store Credit
RET02891,ORD002023,2023-04-29,Damaged packaging,Pending,21888.51,Exchange
RET02892,ORD036398,2023-11-11,Defective product,Rejected,1273.95,Store Credit
RET02893,ORD035269,2023-07-04,Better price elsewhere,Pending,3500.68,Exchange
RET02894,ORD041505,2022-08-16,Damaged packaging,Pending,4021.81,Refund
RET02895,ORD025310,2023-08-21,Size not fitting,Rejected,1358.32,Exchange
RET02896,ORD037729,2023-12-04,Wrong item delivered,Approved,2742.47,Refund
RET02897,ORD030259,2023-01-01,Better price elsewhere,Rejected,1594.19,Store Credit
